,CustomerID,Region,Sales,Discount,Date,ProductID,Quantity,Return,CustomerType,SalesChannel,PaymentMethod,SatisfactionScore,ProductCategory
431,1432,30,24448.153978117185,15.0,2024-08-24 14:20:32.432432432,138,42,0,VIP,In-Store,Credit Card,6.0,Home & Kitchen
432,1433,North,20411.41994637712,277.0,2023-05-13 20:05:02.702702702,166,87,0,New,In-Store,Cash,8.0,Toys
433,1434,West,25327.40187532676,10.0,2023-07-02 00:17:17.837837836,107,81,0,New,In-Store,Credit Card,10.0,Sports
434,1435,West,17413.55774949814,277.0,2023-01-06 17:56:45.405405405,186,76,0,New,Online,Credit Card,5.0,Toys
435,1436,West,27046.7372009279,10.0,2024-04-16 07:34:03.243243240,177,87,0,Returning,Direct,Bank Transfer,9.0,Toys
436,1437,West,31494.49061809625,277.0,2023-04-29 03:33:20.000000000,154,80,0,VIP,Online,Bank Transfer,1.0,Home & Kitchen
437,1438,West,18185.807197801703,277.0,2024-01-01 22:33:30.810810808,126,67,0,Returning,Online,Credit Card,9.0,Clothing
438,1439,East,17772.48739299614,10.0,2024-01-16 15:05:13.513513512,192,30,0,New,Online,Credit Card,10.0,Home & Kitchen
439,1440,East,27266.922385588507,15.0,2023-10-23 16:33:09.189189188,152,57,0,VIP,Online,Cash,7.0,Electronics
440,1441,North,27897.860728653563,10.0,2023-03-26 22:32:04.324324324,138,86,0,Returning,Online,Cash,4.0,Clothing
441,1442,West,17385.69986423366,5.0,2024-06-16 14:59:27.567567568,164,73,0,VIP,In-Store,Credit Card,3.0,Toys
442,1443,North,17899.065914520714,5.0,2024-05-31 00:28:49.729729728,116,29,0,Returning,In-Store,Bank Transfer,10.0,Books
443,1444,West,18591.076955697463,10.0,2023-04-19 13:38:44.324324324,129,37,0,New,Direct,Credit Card,6.0,Books
444,1445,West,13277.747444828616,277.0,2023-05-16 09:23:36.216216216,152,87,0,Returning,Online,Credit Card,1.0,Sports
445,1446,East,15406.740267579007,5.0,2024-09-12 18:09:43.783783784,112,13,0,VIP,Direct,Bank Transfer,3.0,Health & Beauty
446,1447,East,14979.29616623966,5.0,2023-12-04 20:09:22.162162160,120,32,0,VIP,In-Store,Bank Transfer,2.0,Sports
447,1448,South,16161.012174479358,277.0,2024-06-10 21:02:42.162162160,118,46,0,VIP,In-Store,Cash,9.0,Clothing
448,1449,East,19826.575563066093,277.0,2023-11-16 22:59:27.567567564,152,23,0,VIP,In-Store,Cash,3.0,Toys
449,1450,South,21171.073662682604,15.0,2023-12-31 15:54:14.054054052,118,45,0,New,Online,Cash,2.0,Clothing
450,1451,South,27752.502464070385,277.0,2024-01-18 13:04:08.648648648,156,17,0,Returning,Online,Cash,4.0,Clothing
451,1452,South,15008.229796306045,10.0,2023-01-17 14:30:37.837837837,124,85,0,New,In-Store,Bank Transfer,2.0,Books
452,1453,South,24921.61199238292,10.0,2023-02-12 18:55:51.351351351,185,66,0,New,Direct,Credit Card,1.0,Home & Kitchen
453,1454,South,18930.05577887245,15.0,2024-05-18 21:15:40.540540536,130,6,0,New,Direct,Cash,6.0,Electronics
454,1455,North,19752.68145173784,5.0,2023-09-17 22:13:20.000000000,180,18,0,VIP,In-Store,Cash,10.0,Health & Beauty
455,1456,East,23374.09746083301,5.0,2023-12-18 21:21:26.486486484,154,94,0,VIP,Direct,Bank Transfer,8.0,Toys
456,1457,South,14386.389892188508,277.0,2023-03-10 23:21:04.864864864,122,22,0,VIP,In-Store,Bank Transfer,10.0,Clothing
457,1458,West,122.0,10.0,2023-02-16 14:53:41.621621621,131,33,0,Returning,Direct,Credit Card,10.0,Health & Beauty
458,1459,East,20832.26104106528,5.0,2024-01-04 11:52:04.324324324,161,30,0,VIP,In-Store,Credit Card,2.0,Clothing
459,1460,East,22462.256320040746,15.0,2024-03-09 15:15:18.918918920,173,81,0,Returning,Direct,Bank Transfer,9.0,Books
460,1461,South,21445.84321953909,15.0,2023-06-16 16:25:56.756756756,109,32,0,VIP,Online,Cash,3.0,Electronics
461,1462,North,32276.50069955447,10.0,2023-08-23 09:07:44.864864864,199,42,0,VIP,In-Store,Cash,8.0,Books
462,1463,South,16811.30007874342,15.0,2024-05-16 07:57:07.027027024,171,78,0,New,In-Store,Cash,8.0,Health & Beauty
463,1464,North,17345.01522499091,15.0,2024-06-25 13:34:24.864864864,153,10,0,New,Direct,Credit Card,3.0,Toys
464,1465,West,16884.297367876177,10.0,2024-07-08 23:26:50.810810808,151,36,0,New,In-Store,Cash,3.0,Clothing
465,1466,East,17222.614404198728,277.0,2023-05-31 17:14:57.297297296,119,34,0,Returning,In-Store,Cash,6.0,Electronics
466,1467,West,16813.064363467412,277.0,2024-04-08 15:38:22.702702704,131,73,1,Returning,In-Store,Bank Transfer,1.0,Books
467,1468,North,25945.08265553776,15.0,2023-08-22 02:28:28.108108108,113,28,0,VIP,Online,Cash,4.0,Health & Beauty
468,1469,North,27102.52123994928,277.0,2023-07-02 00:17:17.837837836,149,11,1,Returning,Online,Bank Transfer,1.0,Books
469,1470,West,17146.26853125262,277.0,2023-08-29 18:24:08.648648648,127,78,1,VIP,Direct,Cash,3.0,Clothing
470,1471,North,15838.222134478856,15.0,2024-02-26 12:02:09.729729728,152,39,0,Returning,Online,Credit Card,9.0,Clothing
471,1472,West,22357.07778193202,277.0,2024-06-13 10:21:15.675675672,123,47,0,Returning,Direct,Cash,5.0,Toys
472,1473,East,17238.884778595144,15.0,2024-07-31 23:13:52.432432432,178,19,0,Returning,Online,Cash,5.0,Electronics
473,1474,West,23164.65908877756,5.0,2023-08-28 11:44:51.891891892,121,15,0,New,Direct,Bank Transfer,4.0,Home & Kitchen
474,1475,East,21014.6151042565,10.0,2024-01-30 16:17:17.837837836,129,28,0,Returning,Online,Bank Transfer,3.0,Books
475,1476,West,12421.27942501384,10.0,2024-02-21 09:25:02.702702700,162,24,0,New,Online,Bank Transfer,5.0,Clothing
476,1477,North,27737.526006650307,277.0,2023-02-17 21:32:58.378378378,103,72,0,New,Direct,Cash,4.0,Health & Beauty
477,1478,West,28979.388365477607,277.0,2023-01-06 02:37:07.027027027,176,9,0,Returning,In-Store,Cash,8.0,Books
478,1479,North,16936.056547578068,277.0,2023-05-05 12:49:43.783783784,158,47,0,VIP,In-Store,Credit Card,4.0,Toys
479,1480,West,18061.49220032008,10.0,2024-05-29 17:49:32.972972968,186,33,0,VIP,Online,Cash,8.0,Toys
480,1481,West,21429.326953624524,5.0,2024-05-20 03:54:57.297297296,107,62,0,VIP,Direct,Credit Card,6.0,Clothing
481,1482,South,21672.283949935125,5.0,2024-07-23 15:58:33.513513512,181,97,0,Returning,In-Store,Bank Transfer,5.0,Clothing
482,1483,North,122.0,10.0,2024-02-06 16:53:19.999999996,111,19,0,VIP,Direct,Bank Transfer,4.0,Clothing
483,1484,30,30051.02269383175,5.0,2023-07-04 13:35:51.351351350,130,67,1,New,In-Store,Bank Transfer,4.0,Sports
484,1485,North,19115.26386252975,10.0,2024-09-29 08:40:21.621621616,177,74,0,VIP,Direct,Credit Card,4.0,Home & Kitchen
485,1486,South,16008.513777307731,5.0,2023-02-08 07:38:22.702702702,133,40,0,Returning,Online,Cash,9.0,Clothing
486,1487,East,13103.403859927364,15.0,2024-08-20 18:22:42.162162160,181,47,0,VIP,Direct,Bank Transfer,4.0,Books
487,1488,West,16345.349800290403,15.0,2023-09-05 19:00:10.810810808,197,65,0,New,In-Store,Cash,9.0,Books
488,1489,North,19834.36513563101,10.0,2024-06-24 06:55:08.108108104,174,29,0,Returning,Online,Cash,10.0,Sports
489,1490,North,28972.78931758894,5.0,2024-06-05 18:25:35.135135136,175,50,0,VIP,Direct,Bank Transfer,6.0,Sports
490,1491,West,122.0,277.0,2024-07-28 03:16:02.162162160,148,98,0,Returning,In-Store,Credit Card,10.0,Electronics
491,1492,North,21118.93975819449,5.0,2023-12-25 21:57:28.648648648,178,13,0,Returning,Online,Cash,7.0,Health & Beauty
492,1493,North,19917.88551963624,15.0,2023-12-26 13:17:07.027027024,156,1,1,Returning,Direct,Bank Transfer,10.0,Clothing
493,1494,South,25941.96636724042,15.0,2024-02-09 06:11:53.513513512,194,34,0,VIP,In-Store,Cash,3.0,Books
494,1495,North,32634.66212936811,5.0,2024-03-08 23:55:40.540540536,192,93,0,Returning,Direct,Cash,8.0,Sports
495,1496,East,17345.656135398396,5.0,2023-01-05 11:17:28.648648648,125,48,0,VIP,Direct,Cash,3.0,Books
496,1497,East,17552.802787408888,277.0,2023-08-24 00:27:23.243243240,117,77,0,New,Online,Cash,1.0,Books
497,1498,West,25220.80438534536,277.0,2023-01-29 02:24:08.648648648,195,48,0,VIP,Online,Cash,10.0,Sports
498,1499,North,23409.45744813156,5.0,2023-08-08 01:16:23.783783784,185,49,0,New,In-Store,Credit Card,5.0,Home & Kitchen
499,1500,West,29233.536628680165,5.0,2024-04-27 19:27:34.054054048,137,64,0,VIP,Online,Credit Card,2.0,Sports
500,1501,East,22919.64092662982,5.0,2024-05-22 17:13:30.810810808,180,61,1,Returning,In-Store,Bank Transfer,10.0,Sports
501,1502,North,18203.5395460647,5.0,2023-08-27 20:25:13.513513512,186,29,0,VIP,Direct,Credit Card,6.0,Health & Beauty
502,1503,North,22953.274153461545,10.0,2024-01-30 16:17:17.837837836,187,39,0,Returning,Direct,Credit Card,10.0,Sports
503,1504,West,25543.517902914537,5.0,2023-01-17 14:30:37.837837837,149,88,0,New,In-Store,Credit Card,9.0,Toys
504,1505,East,24102.41090598682,277.0,2023-05-03 14:50:48.648648648,107,26,0,VIP,Direct,Cash,1.0,Sports
505,1506,North,22536.37015553649,15.0,2024-08-16 07:05:13.513513512,140,17,0,Returning,Online,Cash,4.0,Books
506,1507,West,25333.37344794577,10.0,2024-06-25 13:34:24.864864864,105,71,0,New,Direct,Bank Transfer,1.0,Clothing
507,1508,East,25846.477952228364,5.0,2023-08-16 08:31:42.702702700,168,13,0,New,Online,Bank Transfer,1.0,Books
508,1509,West,26910.79495518764,15.0,2023-02-08 22:58:01.081081081,143,69,0,VIP,In-Store,Bank Transfer,8.0,Health & Beauty
509,1510,South,23243.54943794821,10.0,2023-02-08 22:58:01.081081081,163,26,0,New,In-Store,Cash,2.0,Toys
510,1511,North,19164.40959841573,15.0,2023-09-26 20:48:17.297297296,128,49,0,Returning,Direct,Credit Card,1.0,Sports
511,1512,South,20733.568432166616,5.0,2024-05-21 10:34:14.054054048,127,67,0,New,Direct,Credit Card,8.0,Home & Kitchen
512,1513,East,26032.544832541786,5.0,2024-02-08 14:52:15.135135132,110,7,0,New,Online,Cash,4.0,Electronics
513,1514,South,15915.32164506382,277.0,2024-05-20 03:54:57.297297296,164,58,0,Returning,Online,Bank Transfer,3.0,Sports
514,1515,South,21843.366544364508,5.0,2023-12-18 06:01:48.108108108,118,49,0,New,Direct,Bank Transfer,4.0,Clothing
515,1516,East,18033.305938363195,5.0,2023-08-31 01:03:25.405405404,108,53,0,New,Direct,Bank Transfer,5.0,Electronics
516,1517,West,20143.72411467409,10.0,2023-06-26 06:20:32.432432432,126,65,0,New,In-Store,Cash,1.0,Home & Kitchen
517,1518,South,26392.25931303649,277.0,2024-01-22 09:01:58.918918916,133,62,0,New,In-Store,Bank Transfer,1.0,Health & Beauty
518,1519,West,20955.49534009952,10.0,2023-10-02 14:45:02.702702700,143,17,0,Returning,In-Store,Bank Transfer,3.0,Health & Beauty
519,1520,South,20232.182740780743,15.0,2023-03-14 19:18:55.135135135,167,43,0,New,Direct,Cash,6.0,Home & Kitchen
520,1521,West,13200.719295100404,5.0,2024-03-14 17:52:25.945945944,199,25,0,Returning,Direct,Credit Card,1.0,Books
521,1522,East,23731.267830136105,15.0,2023-03-18 15:16:45.405405405,181,3,0,New,Direct,Cash,2.0,Home & Kitchen
522,1523,South,23227.420905705378,10.0,2023-12-01 15:31:10.270270268,114,79,0,New,In-Store,Cash,7.0,Sports
523,1524,East,30816.2736165273,5.0,2024-09-28 02:01:04.864864864,150,29,0,New,Direct,Cash,1.0,Clothing
524,1525,South,18461.108825234995,5.0,2024-07-27 11:56:23.783783784,112,32,0,New,Online,Cash,7.0,Toys
525,1526,East,21095.751638319696,10.0,2023-09-23 00:50:27.027027024,182,26,0,Returning,Direct,Credit Card,4.0,Sports
526,1527,East,21246.91841855377,10.0,2023-04-14 11:01:37.297297297,148,16,1,Returning,Direct,Bank Transfer,10.0,Sports
527,1528,South,27887.266398817374,10.0,2024-05-16 23:16:45.405405400,169,25,0,Returning,Direct,Cash,6.0,Sports
528,1529,South,19523.52233806524,10.0,2024-08-03 12:32:25.945945944,155,54,0,VIP,Direct,Credit Card,8.0,Electronics
529,1530,South,21395.107628851696,10.0,2024-03-14 17:52:25.945945944,175,28,0,New,Direct,Bank Transfer,9.0,Electronics
530,1531,North,23039.48254858269,5.0,2024-09-18 12:06:29.189189184,150,73,0,New,Online,Bank Transfer,6.0,Health & Beauty
531,1532,West,20933.04561578179,10.0,2023-08-03 13:58:55.135135136,136,56,0,Returning,Online,Bank Transfer,9.0,Sports
532,1533,North,17767.83192724736,5.0,2023-08-30 09:43:47.027027024,116,65,0,VIP,Direct,Cash,4.0,Books
533,1534,North,20970.449964491538,5.0,2023-07-26 06:43:36.216216216,157,93,0,New,In-Store,Cash,6.0,Health & Beauty
534,1535,East,25368.158749298866,10.0,2023-04-20 20:18:01.081081080,186,86,0,Returning,Direct,Bank Transfer,8.0,Clothing
535,1536,South,14867.4235029447,10.0,2024-09-30 00:00:00.000000000,189,80,0,New,Direct,Bank Transfer,9.0,Home & Kitchen
536,1537,West,20664.84837073438,277.0,2024-05-16 23:16:45.405405400,128,41,0,New,Direct,Bank Transfer,3.0,Electronics
537,1538,East,16499.395925304132,5.0,2023-02-10 05:37:17.837837837,132,51,0,Returning,In-Store,Bank Transfer,2.0,Sports
538,1539,North,25975.233144624213,10.0,2023-03-05 20:43:57.837837838,159,71,0,Returning,In-Store,Bank Transfer,6.0,Clothing
539,1540,South,12384.065476081129,10.0,2023-07-25 00:04:19.459459458,190,78,1,New,In-Store,Bank Transfer,4.0,Health & Beauty
540,1541,East,17205.39076364206,10.0,2024-09-14 00:49:00.540540536,188,29,0,New,Online,Credit Card,1.0,Health & Beauty
541,1542,South,21886.05937532261,277.0,2023-02-11 12:16:34.594594594,154,83,0,Returning,In-Store,Bank Transfer,8.0,Electronics
542,1543,East,27827.620146171703,277.0,2024-06-21 17:36:34.594594592,109,19,0,New,Online,Cash,9.0,Health & Beauty
543,1544,South,19671.248694635065,15.0,2023-12-22 01:59:38.378378376,146,66,0,New,Online,Cash,9.0,Books
544,1545,North,17224.00236653401,5.0,2024-01-17 21:44:30.270270268,122,41,0,Returning,In-Store,Cash,2.0,Health & Beauty
545,1546,West,29405.78534720296,15.0,2023-10-19 20:35:18.918918916,184,45,0,New,In-Store,Bank Transfer,9.0,Toys
546,1547,North,122.0,10.0,2024-01-05 03:11:42.702702700,120,15,0,New,In-Store,Cash,7.0,Home & Kitchen
547,1548,West,9005.97021689959,277.0,2023-10-16 15:57:07.027027024,112,3,0,VIP,Online,Credit Card,5.0,Health & Beauty
548,1549,South,22200.07225026666,277.0,2023-06-14 18:27:01.621621620,132,11,0,Returning,Direct,Bank Transfer,7.0,Toys
549,1550,East,17489.728878236943,15.0,2024-08-18 20:23:47.027027024,123,53,1,VIP,In-Store,Cash,9.0,Clothing
550,1551,North,14893.835914346431,277.0,2024-04-02 06:21:58.918918920,110,46,0,VIP,In-Store,Credit Card,8.0,Health & Beauty
551,1552,West,23541.782236496765,10.0,2023-09-29 10:06:50.810810808,116,30,0,VIP,In-Store,Credit Card,6.0,Books
552,1553,North,21219.003568855995,277.0,2024-09-16 14:07:34.054054048,167,57,0,New,Online,Cash,4.0,Clothing
553,1554,West,17179.606846316357,15.0,2024-08-20 03:03:03.783783784,146,18,0,New,Online,Credit Card,1.0,Sports
554,1555,North,13598.478006645528,10.0,2023-04-24 00:56:12.972972972,124,51,0,VIP,Direct,Cash,6.0,Health & Beauty
555,1556,West,24362.28664140072,15.0,2024-08-16 22:24:51.891891888,193,48,0,VIP,In-Store,Credit Card,3.0,Electronics
556,1557,West,23251.005889793305,277.0,2023-06-28 04:19:27.567567566,172,66,1,VIP,Online,Bank Transfer,6.0,Toys
557,1558,30,19504.12068110309,15.0,2023-08-08 01:16:23.783783784,120,96,0,New,Direct,Bank Transfer,6.0,Toys
558,1559,West,29233.18498023833,15.0,2023-01-11 05:14:14.054054054,183,8,0,VIP,In-Store,Bank Transfer,4.0,Electronics
559,1560,South,14649.576168369236,5.0,2023-07-08 09:33:41.621621620,182,22,0,VIP,Online,Bank Transfer,2.0,Home & Kitchen
560,1561,West,12372.374145376309,277.0,2023-05-09 08:47:34.054054054,182,6,1,Returning,In-Store,Bank Transfer,9.0,Sports
561,1562,East,16540.459650593777,277.0,2024-09-05 17:33:41.621621616,111,76,0,Returning,In-Store,Cash,2.0,Books
562,1563,East,122.0,15.0,2024-03-12 04:33:52.432432432,136,57,0,New,Online,Bank Transfer,3.0,Toys
563,1564,East,21216.697246613458,5.0,2024-08-09 06:29:11.351351352,141,36,0,Returning,Online,Bank Transfer,10.0,Clothing
564,1565,West,18793.81971071835,277.0,2024-05-08 16:01:26.486486480,116,79,0,Returning,Online,Bank Transfer,1.0,Books
565,1566,South,21760.27698257149,10.0,2023-05-04 06:10:27.027027026,147,92,0,Returning,In-Store,Bank Transfer,7.0,Toys
566,1567,South,13742.30287904778,15.0,2023-04-05 12:26:40.000000000,127,57,0,New,In-Store,Credit Card,1.0,Sports
567,1568,West,27218.823020366297,277.0,2023-08-27 20:25:13.513513512,140,49,0,Returning,Direct,Bank Transfer,9.0,Home & Kitchen
568,1569,East,19589.24410803716,10.0,2024-07-20 11:20:21.621621616,198,45,0,New,In-Store,Bank Transfer,1.0,Sports
569,1570,East,25586.47915794064,277.0,2023-01-22 17:07:44.864864864,146,82,0,VIP,Online,Cash,5.0,Clothing
570,1571,South,21713.62673188852,10.0,2023-08-24 00:27:23.243243240,117,66,0,Returning,In-Store,Credit Card,7.0,Sports
571,1572,East,22283.76609576892,15.0,2023-01-18 21:09:54.594594594,177,77,0,New,Direct,Cash,3.0,Books
572,1573,North,22848.83640116102,277.0,2024-05-09 07:21:04.864864864,198,45,0,Returning,Direct,Bank Transfer,9.0,Clothing
573,1574,South,122.0,277.0,2023-05-21 12:00:43.243243242,170,79,0,VIP,Online,Cash,8.0,Electronics
574,1575,East,122.0,5.0,2023-02-03 05:01:15.675675675,112,20,0,New,Online,Cash,3.0,Health & Beauty
575,1576,South,26645.76265066216,15.0,2024-08-18 05:04:08.648648648,181,64,0,New,Direct,Bank Transfer,5.0,Electronics
576,1577,North,20982.60584850735,10.0,2024-05-19 12:35:18.918918920,112,93,0,New,Direct,Credit Card,7.0,Books
577,1578,South,23545.01878794256,277.0,2023-08-13 19:13:09.189189188,199,93,1,VIP,Direct,Credit Card,4.0,Health & Beauty
578,1579,South,19551.321528563865,277.0,2023-09-07 16:59:05.945945944,130,67,0,VIP,Online,Cash,5.0,Electronics
579,1580,South,27200.586077247364,10.0,2023-02-17 21:32:58.378378378,101,83,0,VIP,Direct,Bank Transfer,3.0,Health & Beauty
580,1581,South,16618.038489703653,15.0,2023-11-11 20:22:20.540540540,115,3,0,New,Direct,Cash,9.0,Toys
581,1582,North,29004.70216455408,5.0,2024-03-14 17:52:25.945945944,108,54,0,VIP,Online,Cash,10.0,Sports
582,1583,West,19799.21024677828,5.0,2023-11-29 17:32:15.135135132,172,78,0,Returning,In-Store,Cash,9.0,Clothing
583,1584,South,12846.124489409758,277.0,2024-09-14 00:49:00.540540536,137,64,0,VIP,In-Store,Bank Transfer,7.0,Health & Beauty
584,1585,South,20640.52207455395,10.0,2023-03-16 01:58:11.891891892,174,40,0,New,Direct,Bank Transfer,10.0,Toys
585,1586,East,16594.741712625597,277.0,2023-06-28 04:19:27.567567566,153,59,0,Returning,In-Store,Credit Card,2.0,Sports
586,1587,South,122.0,10.0,2024-04-10 13:37:17.837837832,155,55,0,VIP,In-Store,Bank Transfer,7.0,Sports
587,1588,East,16736.880103488045,5.0,2023-04-22 02:57:17.837837838,185,62,0,Returning,In-Store,Cash,7.0,Home & Kitchen
588,1589,West,17769.082833926102,15.0,2024-04-20 18:51:31.891891888,196,4,0,Returning,In-Store,Cash,5.0,Electronics
589,1590,North,10552.296345272343,10.0,2024-08-28 10:18:22.702702696,199,60,0,New,Direct,Credit Card,9.0,Home & Kitchen
590,1591,North,17738.468403754618,5.0,2024-05-02 06:45:02.702702704,186,75,0,Returning,In-Store,Bank Transfer,3.0,Books
591,1592,West,7880.603366855217,277.0,2023-07-07 18:14:03.243243242,144,95,1,Returning,In-Store,Cash,4.0,Toys
592,1593,North,12080.485882571384,10.0,2023-10-15 09:17:50.270270268,133,96,0,New,Online,Credit Card,1.0,Home & Kitchen
593,1594,West,23802.073280721488,15.0,2024-06-15 23:39:49.189189184,108,91,0,New,Direct,Credit Card,6.0,Home & Kitchen
594,1595,West,23929.000793254163,277.0,2023-11-27 04:13:41.621621620,187,30,0,New,Online,Cash,4.0,Sports
595,1596,West,122.0,277.0,2023-01-13 18:32:47.567567567,107,2,0,Returning,Online,Cash,1.0,Toys
596,1597,North,15165.119284353936,5.0,2023-02-15 23:34:03.243243243,106,62,0,Returning,Direct,Bank Transfer,2.0,Sports
597,1598,East,19761.4432192901,10.0,2024-06-21 02:16:56.216216216,135,49,0,Returning,In-Store,Credit Card,3.0,Clothing
598,1599,West,19981.98730454716,277.0,2023-01-23 08:27:23.243243243,117,9,0,New,Online,Cash,9.0,Health & Beauty
599,1600,South,14208.176554037287,15.0,2023-11-20 03:37:39.459459456,102,92,0,VIP,Direct,Credit Card,8.0,Books
600,1601,North,27516.991508835752,10.0,2024-07-27 11:56:23.783783784,127,31,0,Returning,In-Store,Bank Transfer,7.0,Books
601,1602,West,24386.811452878355,15.0,2023-05-29 03:56:23.783783784,169,98,0,VIP,Direct,Cash,4.0,Electronics
602,1603,30,18895.17913085168,277.0,2024-04-09 06:58:01.081081080,143,61,0,New,Online,Bank Transfer,1.0,Sports
603,1604,South,20134.42919497265,15.0,2024-09-18 12:06:29.189189184,120,79,0,Returning,In-Store,Credit Card,8.0,Health & Beauty
604,1605,East,21041.914039737763,5.0,2023-11-13 18:21:15.675675672,127,48,1,VIP,In-Store,Bank Transfer,4.0,Electronics
605,1606,East,9791.325657878548,15.0,2023-05-11 22:06:07.567567566,153,25,0,Returning,Direct,Bank Transfer,3.0,Books
606,1607,East,18764.11308739701,10.0,2023-09-29 10:06:50.810810808,153,36,0,Returning,In-Store,Credit Card,9.0,Health & Beauty
607,1608,West,16590.078760011005,15.0,2024-08-23 07:41:15.675675672,164,8,0,Returning,Online,Bank Transfer,10.0,Home & Kitchen
608,1609,West,14991.89995052542,15.0,2023-01-28 11:04:30.270270270,199,73,1,VIP,Online,Credit Card,4.0,Clothing
609,1610,West,122.0,5.0,2023-02-27 11:27:34.054054054,120,58,0,New,Online,Cash,4.0,Home & Kitchen
610,1611,North,28988.43263424761,15.0,2024-08-15 15:45:35.135135136,198,45,0,Returning,Direct,Credit Card,9.0,Clothing
611,1612,South,23204.21430633505,15.0,2024-06-12 03:41:58.918918920,112,62,0,New,In-Store,Credit Card,2.0,Sports
612,1613,West,17144.105051086015,277.0,2023-10-27 12:30:59.459459456,156,39,0,New,In-Store,Cash,5.0,Toys
613,1614,South,22862.913906780792,277.0,2024-01-21 17:42:20.540540540,148,96,0,VIP,In-Store,Credit Card,4.0,Electronics
614,1615,South,26996.77718293001,10.0,2023-10-25 14:32:04.324324324,153,58,0,VIP,Online,Cash,9.0,Electronics
615,1616,East,24623.168414563843,277.0,2024-06-26 20:13:41.621621616,109,81,0,New,In-Store,Cash,5.0,Toys
616,1617,North,20298.151849600872,277.0,2023-10-17 07:16:45.405405404,152,99,0,Returning,Online,Credit Card,9.0,Health & Beauty
617,1618,West,16765.31611147213,277.0,2024-01-15 08:25:56.756756756,143,83,0,VIP,In-Store,Bank Transfer,9.0,Toys
618,1619,East,23491.116568067948,277.0,2023-08-01 00:40:21.621621620,146,64,0,Returning,Online,Bank Transfer,2.0,Sports
619,1620,East,21967.426927108747,5.0,2023-11-20 03:37:39.459459456,152,44,0,Returning,In-Store,Cash,9.0,Books
620,1621,West,24475.966100138663,277.0,2024-05-21 10:34:14.054054048,173,29,0,Returning,Direct,Bank Transfer,3.0,Toys
621,1622,South,23175.859008409847,5.0,2023-10-27 12:30:59.459459456,145,59,0,New,Direct,Bank Transfer,4.0,Clothing
622,1623,East,25247.76357659668,5.0,2023-01-13 18:32:47.567567567,112,71,0,Returning,Online,Credit Card,1.0,Books
623,1624,South,17323.82394219716,277.0,2023-05-25 23:18:11.891891892,136,92,0,New,Online,Cash,1.0,Toys
624,1625,North,26586.97032817163,15.0,2023-08-28 11:44:51.891891892,123,9,0,New,In-Store,Cash,1.0,Electronics
625,1626,South,20987.998023462,5.0,2023-03-24 09:13:30.810810810,101,92,0,Returning,In-Store,Credit Card,9.0,Home & Kitchen
626,1627,North,30376.304363126328,15.0,2024-03-14 02:32:47.567567568,185,6,0,Returning,Direct,Bank Transfer,8.0,Clothing
627,1628,South,16554.06090955216,15.0,2024-01-31 07:36:56.216216216,180,29,0,Returning,In-Store,Cash,5.0,Sports
628,1629,East,28679.819015826244,277.0,2023-09-21 18:11:10.270270268,199,58,0,Returning,Online,Bank Transfer,5.0,Clothing
629,1630,East,20989.55391731324,10.0,2024-05-22 01:53:52.432432432,113,17,0,New,Online,Cash,9.0,Health & Beauty
630,1631,North,16742.909981927758,277.0,2023-02-14 16:54:46.486486486,109,16,0,Returning,Online,Cash,3.0,Home & Kitchen
631,1632,West,17580.570829728393,10.0,2023-09-15 08:54:46.486486484,134,87,0,Returning,Online,Cash,3.0,Clothing
632,1633,North,18398.2634590284,10.0,2023-12-25 06:37:50.270270268,124,95,0,New,Online,Cash,7.0,Toys
633,1634,North,22120.82973200958,277.0,2024-01-23 00:21:37.297297296,102,3,0,VIP,Direct,Bank Transfer,9.0,Clothing
634,1635,South,22614.177440177496,277.0,2024-05-19 12:35:18.918918920,116,21,0,VIP,Direct,Bank Transfer,6.0,Clothing
635,1636,South,17131.499980307104,10.0,2023-09-10 21:37:17.837837836,111,64,0,New,Online,Bank Transfer,2.0,Clothing
636,1637,North,19878.227038695084,277.0,2023-08-03 13:58:55.135135136,153,90,1,VIP,In-Store,Bank Transfer,1.0,Health & Beauty
637,1638,East,30711.35179305932,10.0,2024-02-15 15:28:17.297297296,123,36,0,New,Online,Credit Card,2.0,Clothing
638,1639,South,28637.715850503555,15.0,2023-11-18 20:58:22.702702700,128,86,0,Returning,Direct,Cash,1.0,Clothing
639,1640,West,22181.61834837016,277.0,2024-08-03 12:32:25.945945944,142,62,0,Returning,Online,Cash,10.0,Health & Beauty
640,1641,South,20190.017390841,15.0,2023-06-25 15:00:54.054054054,124,42,0,VIP,Direct,Cash,10.0,Books
641,1642,South,20600.156633591305,5.0,2024-07-23 00:38:55.135135136,199,76,0,Returning,Direct,Credit Card,9.0,Home & Kitchen
642,1643,West,23067.589863652083,15.0,2023-01-08 15:55:40.540540540,159,42,0,VIP,Online,Bank Transfer,10.0,Sports
643,1644,North,14886.037174007972,15.0,2023-01-02 06:39:16.756756756,189,61,0,VIP,Online,Cash,8.0,Books
644,1645,West,18713.117312883274,10.0,2024-09-21 01:25:02.702702696,164,13,0,Returning,In-Store,Bank Transfer,7.0,Electronics
645,1646,North,11657.079630612052,15.0,2024-09-21 01:25:02.702702696,183,11,0,Returning,Direct,Bank Transfer,3.0,Health & Beauty
646,1647,North,21996.115613026395,277.0,2024-09-15 22:47:55.675675672,127,54,0,VIP,In-Store,Credit Card,8.0,Health & Beauty
